744,63.88,102.22,7,127.01,90.72

745,-30.63,82.30,7,126.78,90.56

746,-150.94,47.31,7,125.57,89.69

747,-157.96,16.52,7,123.52,88.23

748,-152.65,-8.86,7,120.80,86.29

749,-138.73,-28.34,7,117.59,83.99

750,-120.91,-42.22,7,114.06,81.47

758,553.93,47.20,7,113.10,80.78

759,629.84,134.60,7,114.60,81.86

760,1069.06,274.77,8,120.00,85.72

761,1105.76,399.41,8,128.79,91.99

762,1265.09,529.27,8,141.03,100.74

763,1412.57,661.76,8,156.74,111.96

764,778.74,679.31,8,172.63,123.30

765,810.33,698.96,8,188.74,134.82

766,1263.14,783.59,8,206.91,147.79

767,1014.34,818.20,8,225.68,161.20

768,1083.27,857.96,8,245.19,175.14

769,1179.00,906.12,8,265.66,189.76

770,1219.16,953.07,8,287.03,205.02

771,777.49,926.74,8,307.24,219.46

772,463.22,857.21,8,325.10,232.21

